109145	315_april	0	36015.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109214	262_march	0	34555.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109095	110_april	0	31401.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109185	111_march	0	38666.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109104	119_april	0	30382.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109136	306_april	0	33274.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109150	320_april	0	30507.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109227	320_march	0	35540.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109239	370_march	0	35669.0	0	0	0	0	0	0	0	0	0	0	0	0	0
109167	414_april	0	19581.0	0	0	0	1386.0	0	0	0	0	0	0	0	0	0
109250	414_march	0	35606.0	0	0	0	15805.0	0	0	0	0	0	0	0	0	0
109160	407_april	0	0	43623.0	0	0	0	0	0	0	0	0	0	0	0	0
109243	401_march	0	0	51921.0	0	0	0	0	0	0	0	0	0	0	0	0
109114	205_april	0	0	12949.0	0	0	0	0	0	0	0	0	0	0	0	0
109162	409_april	0	0	43517.0	0	0	0	0	0	0	0	0	0	0	0	0
109201	201_march	0	0	31931.0	0	0	0	0	0	0	0	0	0	0	0	0
109158	405_april	0	0	38213.0	0	0	0	0	0	0	0	0	0	0	0	0
109212	222_march	0	0	46051.0	0	0	0	0	0	0	0	0	0	0	0	0
109165	412_april	0	0	21006.0	0	0	0	0	0	0	0	0	0	0	0	0
109129	222_april	0	0	34137.0	0	0	0	0	0	0	0	0	0	0	0	0
109209	215_march	0	0	45445.0	0	0	0	0	0	0	0	0	0	0	0	0
109131	224_april	0	0	28354.0	0	0	0	0	0	0	0	0	0	0	0	0
109119	210_april	0	0	38415.0	0	0	0	0	0	0	0	0	0	0	0	0
109120	211_april	0	0	41107.0	0	0	0	0	0	0	0	0	0	0	0	0
109127	220_april	0	0	38172.0	0	0	0	0	0	0	0	0	0	0	0	0
109166	413_april	0	0	41441.0	0	0	0	0	0	0	0	0	0	0	0	0
109159	406_april	0	0	33394.0	0	0	0	0	0	0	0	0	0	0	0	0
109111	202_april	0	0	29490.0	0	0	0	0	0	0	0	0	0	0	0	0
109206	210_march	0	0	51321.0	0	0	0	0	0	0	0	0	0	0	0	0
109124	216_april	0	0	27088.0	0	0	0	0	0	0	0	0	0	0	0	0
109251	420_march	0	0	48272.0	0	0	0	0	0	0	0	0	0	0	0	0
109172	419_april	0	0	33752.0	0	0	0	0	0	0	0	0	0	0	0	0
109173	420_april	0	0	42702.0	0	0	0	0	0	0	0	0	0	0	0	0
109123	215_april	0	0	38277.0	0	0	0	0	0	0	0	0	0	0	0	0
109207	212_march	0	0	55599.0	0	0	0	0	0	0	0	0	0	0	0	0
109176	423_april	0	0	39434.0	0	0	0	0	0	0	0	0	0	0	0	0
109256	455_march	0	0	51987.0	0	0	0	0	0	0	0	0	0	0	0	0
109110	201_april	0	0	43022.0	0	0	0	0	0	0	0	0	0	0	0	0
109202	202_march	0	0	36824.0	0	0	0	0	0	0	0	0	0	0	0	0
109247	410_march	0	0	52255.0	0	0	0	0	0	0	0	0	0	0	0	0
109205	208_march	0	0	45959.0	0	0	0	0	0	0	0	0	0	0	0	0
109208	214_march	0	0	43914.0	0	0	0	0	0	0	0	0	0	0	0	0
109117	208_april	0	0	43551.0	0	0	0	0	0	0	0	0	0	0	0	0
109253	423_march	0	0	62060.0	0	0	0	0	0	0	0	0	0	0	0	0
109171	418_april	0	0	31562.0	0	0	0	0	0	0	0	0	0	0	0	0
109113	204_april	0	0	34835.0	0	0	0	0	0	0	0	0	0	0	0	0
109115	206_april	0	0	34859.0	0	0	0	0	0	0	0	0	0	0	0	0
109252	422_march	0	0	38727.0	0	0	0	0	0	0	0	0	0	0	0	0
109168	415_april	0	0	42394.0	0	0	0	0	0	0	0	0	0	0	0	0
109203	206_march	0	0	53849.0	0	0	0	0	0	0	0	0	0	0	0	0
109170	417_april	0	0	41247.0	0	0	0	0	0	0	0	0	0	0	0	0
109175	422_april	0	0	35141.0	0	0	0	0	0	0	0	0	0	0	0	0
109244	402_march	0	0	39291.0	0	0	0	0	0	0	0	0	0	0	0	0
109116	207_april	0	0	25982.0	0	0	0	0	0	0	0	0	0	0	0	0
109169	416_april	0	0	30905.0	0	0	0	0	0	0	0	0	0	0	0	0
109245	403_march	0	0	52108.0	0	0	0	0	0	0	0	0	0	0	0	0
109254	424_march	0	0	39092.0	0	0	0	0	0	0	0	0	0	0	0	0
109204	207_march	0	0	41776.0	0	0	0	0	0	0	0	0	0	0	0	0
109121	212_april	0	0	33758.0	0	0	0	0	0	0	0	0	0	0	0	0
109118	209_april	0	0	10723.0	0	0	0	0	0	0	0	0	0	0	0	0
109255	453_march	0	0	36295.0	0	0	0	0	0	0	0	0	0	2310.0	0	0
109179	101_march	0	0	0	56164.0	0	0	0	0	0	0	0	0	0	0	0
109086	101_april	0	0	0	40756.0	0	0	0	0	0	0	0	0	0	0	0
109194	151_march	0	0	0	20046.0	0	0	0	0	0	0	0	0	0	0	0
109236	361_march	0	0	0	37384.0	0	0	0	0	0	0	0	0	0	0	0
109141	311_april	0	0	0	30093.0	0	0	0	0	0	0	0	0	0	0	0
109100	115_april	0	0	0	31807.0	0	0	0	0	0	0	0	0	0	0	0
109210	217_march	0	0	0	32093.0	0	0	0	0	0	0	0	0	0	0	0
109216	301_march	0	0	0	34183.0	0	0	0	0	0	0	0	0	0	0	0
109198	165_march	0	0	0	39509.0	0	0	0	0	0	0	0	0	0	0	0
109143	313_april	0	0	0	32056.0	0	0	0	0	0	0	0	0	0	0	0
109232	356_march	0	0	0	29645.0	0	0	0	0	0	0	0	0	0	0	0
109215	267_march	0	0	0	39242.0	0	0	0	0	0	0	0	0	0	0	0
109246	408_march	0	0	0	44810.0	0	0	0	0	0	0	0	0	0	0	0
109132	301_april	0	0	0	25356.0	0	0	0	0	0	0	0	0	0	0	0
109181	104_march	0	0	0	44873.0	0	0	0	0	0	0	0	0	0	0	0
109089	104_april	0	0	0	32242.0	0	0	0	0	0	0	0	0	0	0	0
109101	116_april	0	0	0	34749.0	0	0	0	0	0	0	0	0	0	0	0
109217	302_march	0	0	0	27812.0	0	0	0	0	0	0	0	0	0	0	0
109220	306_march	0	0	0	39255.0	0	0	0	0	0	0	0	0	0	0	0
109188	119_march	0	0	0	28752.0	0	0	0	0	0	0	0	0	0	0	0
109097	112_april	0	0	0	33699.0	0	0	0	0	0	0	0	0	0	0	0
109187	115_march	0	0	0	31071.0	0	0	0	0	0	0	0	0	0	0	0
109197	158_march	0	0	0	42384.0	0	0	0	0	0	0	0	0	0	0	0
109093	108_april	0	0	0	31220.0	0	0	0	0	0	0	0	0	0	0	0
109108	123_april	0	0	0	25569.0	0	0	0	0	0	0	0	0	0	0	0
109091	106_april	0	0	0	23465.0	0	0	0	0	0	0	0	0	0	0	0
109191	123_march	0	0	0	36551.0	0	0	0	0	0	0	0	0	0	0	0
109134	304_april	0	0	0	40939.0	0	0	0	0	0	0	0	0	0	0	0
109133	302_april	0	0	0	23808.0	0	1993.0	0	0	0	0	0	0	0	0	0
109184	109_march	0	0	0	19719.0	0	0	0	0	0	0	0	0	0	0	0
109154	324_april	0	0	0	18741.0	0	0	0	0	0	0	0	0	0	0	0
109230	324_march	0	0	0	21990.0	0	0	0	0	0	0	0	0	0	0	0
109242	374_march	0	0	0	21173.0	0	0	0	0	0	0	0	0	0	0	0
109157	404_april	0	0	0	0	28427.0	0	0	0	0	0	0	0	0	0	0
109130	223_april	0	0	0	0	35751.0	0	0	0	0	0	0	0	0	0	0
109126	219_april	0	0	0	0	39015.0	0	0	0	0	0	0	0	0	0	0
109164	411_april	0	0	0	0	28471.0	0	0	0	0	0	0	0	0	0	0
109161	408_april	0	0	0	0	33237.0	0	0	0	0	0	0	0	0	0	0
109257	471_march	0	0	0	0	42625.0	0	0	0	0	0	0	0	0	0	0
109211	218_march	0	0	0	0	43197.0	0	0	0	0	0	0	0	0	0	0
109248	411_march	0	0	0	0	40869.0	0	0	0	0	0	0	0	0	0	0
109213	258_march	0	0	0	0	40140.0	0	0	0	0	0	0	0	0	0	0
109125	218_april	0	0	0	0	31752.0	0	0	0	0	0	0	0	0	0	0
109249	413_march	0	0	0	0	0	30777.0	0	0	0	0	0	0	0	0	0
109258	472_march	0	0	0	0	0	1421.0	0	0	0	0	0	0	0	0	0
109109	124_april	0	0	0	0	0	0	28100.0	0	0	0	0	0	0	0	0
109226	317_march	0	0	0	0	0	0	38950.0	0	0	0	0	0	0	0	0
109231	354_march	0	0	0	0	0	0	35853.0	0	0	0	0	0	0	0	0
109219	304_march	0	0	0	0	0	0	42119.0	0	0	0	0	0	0	0	0
109094	109_april	0	0	0	0	0	19.0	0	109.0	0	0	0	0	0	0	29.0
109174	421_april	0	0	0	0	0	33.0	0	70.0	0	0	0	0	0	17.0	0
109183	108_march	0	0	0	0	0	0	0	0	38408.0	0	0	0	0	0	0
109259	473_march	0	0	0	0	0	0	0	0	0	4922.0	0	3213.0	0	0	0
109177	424_april	0	0	0	0	0	8237.0	0	0	0	0	24859.0	0	0	0	0
109260	neg_control_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109178	neg_control_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109163	410_april	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109156	403_april	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109155	402_april	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109128	221_april	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109122	213_april	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109112	203_april	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sequence accession / SymPortal UID		4946-29275	82/95462/2-1-4-15-20-43269	62839-62840-2-480965-2953-1085092	82-2-1-4-15-20-32	62840-62839-2-480965	62839	82-2-1-91-4-15	2-32-1-4	82-1-2-4-15-32-20-358-214	1584	82-1-2-4-20-32	62706	1584-32	20940	37
Average defining sequence proportions and [stdev]		0.962[nan]-0.038[nan]	0.311[0.069]/0.279[0.094]/0.135[0.025]-0.101[0.026]-0.065[0.012]-0.042[0.009]-0.036[0.007]-0.031[0.013]	0.718[0.081]-0.170[0.044]-0.034[0.015]-0.026[0.014]-0.026[0.016]-0.026[0.012]	0.531[0.104]-0.162[0.034]-0.140[0.043]-0.065[0.025]-0.048[0.019]-0.028[0.011]-0.027[0.005]	0.600[0.136]-0.306[0.151]-0.047[0.018]-0.047[0.024]	1.000[0.000]	0.504[0.042]-0.163[0.008]-0.157[0.018]-0.068[0.011]-0.057[0.007]-0.051[0.008]	0.498[0.043]-0.306[0.031]-0.121[0.050]-0.074[0.024]	0.376[nan]-0.231[nan]-0.202[nan]-0.068[nan]-0.047[nan]-0.030[nan]-0.030[nan]-0.009[nan]-0.006[nan]	1.000[nan]	0.475[nan]-0.199[nan]-0.171[nan]-0.074[nan]-0.046[nan]-0.035[nan]	1.000[nan]	0.780[nan]-0.220[nan]	1.000[nan]	1.000[nan]
